Date,NumberSpeedAnomaly,NumberTemperatureAnomaly,NumberDoorsAnomaly,NumberCatastrophicAnomaly,TotalRecordsAnomaly,NoRecordAnomaly,ID,Datetime,Time,TimeMinutes,Hour,Minute,Latitude,Longitude,Speed,Temperature,Light,SpeedAnomaly,TemperatureAnomaly,DoorsAnomaly,CatastrophicAnomaly,AnyAnomaly,MultipleAnomalies
2023-01-21,0.0,0.0,0.0,0.0,False,False,5Ji6eZws05e5ihkpUKI27,2023-01-21 15:48:00,15:48:00,948.0,15.0,48.0,12.28166,107.45917,20.34,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,9X7woZQQFI_iyLczxNGR2,2023-01-21 16:01:30,16:01:30,961.0,16.0,1.0,12.20514,107.45171,46.87,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,QOpZTFyshq8pbQS8WCJMI,2023-01-21 16:15:00,16:15:00,975.0,16.0,15.0,12.1149,107.47546,69.77,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,f7kFn3Y1cZEwcmwEfrwME,2023-01-21 16:28:30,16:28:30,988.0,16.0,28.0,12.02528,107.49632,64.93,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,lrqUJxZPBLglqmoPHxy0z,2023-01-21 16:42:00,16:42:00,1002.0,16.0,42.0,11.94758,107.46025,29.65,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,kjjxVWa1wNJrTM-YSxWmW,2023-01-21 16:55:30,16:55:30,1015.0,16.0,55.0,11.91176,107.38349,45.37,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,20qi48pPQW-d1nRhXimVw,2023-01-21 17:09:00,17:09:00,1029.0,17.0,9.0,11.88742,107.32165,63.09,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,9t-bFR4tXAIRSFoHBIXUW,2023-01-21 17:22:30,17:22:30,1042.0,17.0,22.0,11.83688,107.27339,69.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,hB6FftY71CQzF4kRFmb-S,2023-01-21 17:36:00,17:36:00,1056.0,17.0,36.0,11.79438,107.19719,22.61,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,raFXMt0CxBIceNK_cJhvW,2023-01-21 17:49:30,17:49:30,1069.0,17.0,49.0,11.73478,107.14746,53.74,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,oPrQ5xPO8CJ4ZqhJg-ggT,2023-01-21 18:03:00,18:03:00,1083.0,18.0,3.0,11.69556,107.08901,34.88,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,CVOLAiNj8tCV5BaXuqJB8,2023-01-21 18:16:30,18:16:30,1096.0,18.0,16.0,11.64351,107.04603,43.82,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,O7-D5ua1c76VeaIwR5gz9,2023-01-21 18:30:00,18:30:00,1110.0,18.0,30.0,11.6003,106.99513,51.23,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,MzlelD8zJN_Zrz2-O8Ts4,2023-01-21 18:43:30,18:43:30,1123.0,18.0,43.0,11.5492,106.92901,49.45,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,oeSFariaew-9eHu5RyKPi,2023-01-21 18:57:00,18:57:00,1137.0,18.0,57.0,11.48916,106.88497,48.4,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,Jdi1A78rzBbRYhQ5ybn3o,2023-01-21 19:10:30,19:10:30,1150.0,19.0,10.0,11.40109,106.83895,22.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,RmML9h9ns9zT24ju9Ppvg,2023-01-21 19:24:00,19:24:00,1164.0,19.0,24.0,11.32868,106.81945,63.61,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,qKHP_ay0IzfMwz5AjvztF,2023-01-21 19:37:30,19:37:30,1177.0,19.0,37.0,11.26433,106.76983,40.61,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,6HCSxOZPxoVk8RisclNs7,2023-01-21 19:51:00,19:51:00,1191.0,19.0,51.0,11.16775,106.73462,45.39,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,tUJOuhC4HbEsxbi19dW5q,2023-01-21 20:04:30,20:04:30,1204.0,20.0,4.0,11.06752,106.78282,66.17,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,t6Oc2SjFxJEHWQFkMNbAB,2023-01-21 20:18:00,20:18:00,1218.0,20.0,18.0,10.99007,106.77192,21.78,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,Z4K0wHSC0vWLIty7CWv-u,2023-01-21 20:31:30,20:31:30,1231.0,20.0,31.0,10.93935,106.80681,32.66,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,PB5iU6ujakg4WRAhMZxDa,2023-01-21 20:45:00,20:45:00,1245.0,20.0,45.0,10.8618,106.91927,57.94,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,DnI-G-1Rc5DM5VKA9xCAX,2023-01-21 20:58:30,20:58:30,1258.0,20.0,58.0,10.90111,106.85004,43.3,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,wNvTjQZhCel2K8fhE95XO,2023-01-21 21:12:00,21:12:00,1272.0,21.0,12.0,10.77847,106.95701,24.05,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,g8AhwiTI0LeQNbLKLhQGY,2023-01-21 21:25:30,21:25:30,1285.0,21.0,25.0,10.69547,107.0148,25.41,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,RApQGG7KEJpBj-jnPvrro,2023-01-21 21:39:00,21:39:00,1299.0,21.0,39.0,10.5968,107.05524,24.95,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,OOVXzQysoOM9rJYBrgS1J,2023-01-21 21:52:30,21:52:30,1312.0,21.0,52.0,10.52441,107.08377,36.6,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,TDXvDbqP5N-hR8_uPOK6P,2023-01-21 22:06:00,22:06:00,1326.0,22.0,6.0,10.4891,107.15876,51.96,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,RfzS92EYJobGgky9QNJ3-,2023-01-21 22:19:30,22:19:30,1339.0,22.0,19.0,10.43143,107.15827,37.44,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,foE8f0L9VAXnGHGXtz1YG,2023-01-21 22:33:00,22:33:00,1353.0,22.0,33.0,10.39718,107.11183,66.51,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,False,False,6RbAF831d91FfCC9g4tRM,2023-01-21 22:46:30,22:46:30,1366.0,22.0,46.0,10.3896,107.0845,0.0,5.6,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,uAjoQHAgZto0FbQUomWpK,2023-01-22 14:00:00,14:00:00,840.0,14.0,0.0,12.67214,108.06884,0.0,5.5,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,TJfBhcvvtXi3UjoGnyeJI,2023-01-22 14:13:30,14:13:30,853.0,14.0,13.0,12.65841,108.03907,36.61,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,HCWMF-9JRQxwfy27-IoVc,2023-01-22 14:27:00,14:27:00,867.0,14.0,27.0,12.61997,107.95092,29.74,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,oqI8kw6OOERlDbyz6smuz,2023-01-22 14:40:30,14:40:30,880.0,14.0,40.0,12.58494,107.87112,35.65,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,C4lQ6LwTLtmHn8cX-ntfP,2023-01-22 14:54:00,14:54:00,894.0,14.0,54.0,12.54409,107.79773,49.73,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,rcEjNyI4v9FODQ3Min7tk,2023-01-22 15:07:30,15:07:30,907.0,15.0,7.0,12.49071,107.72369,45.73,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,wKnm_v1NBOyef6Qc9oL4F,2023-01-22 15:21:00,15:21:00,921.0,15.0,21.0,12.44323,107.63695,35.07,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,2-9L-AMWIF2QM2v5lj6ca,2023-01-22 15:34:30,15:34:30,934.0,15.0,34.0,12.35233,107.56961,65.02,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,ni32oGcW_fokBPsyPIoB8,2023-01-22 15:48:00,15:48:00,948.0,15.0,48.0,12.28166,107.45917,53.3,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,y2DuPDspirk_rSpBs3Lrj,2023-01-22 16:01:30,16:01:30,961.0,16.0,1.0,12.20514,107.45171,63.16,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,hXjWE_jyWeUPIMRZ9AT_q,2023-01-22 16:15:00,16:15:00,975.0,16.0,15.0,12.1149,107.47546,55.84,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,wNsOyZh7R5doAAZNg2YZD,2023-01-22 16:28:30,16:28:30,988.0,16.0,28.0,12.02528,107.49632,53.82,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,t_T_FJxhkhxskgeB6Gzv9,2023-01-22 16:42:00,16:42:00,1002.0,16.0,42.0,11.94758,107.46025,43.35,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,SoOeXWv-d4obz3lwjaeaq,2023-01-22 16:55:30,16:55:30,1015.0,16.0,55.0,11.91176,107.38349,38.27,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,2vGTgl4c7XrQJrFz7_uI8,2023-01-22 17:09:00,17:09:00,1029.0,17.0,9.0,11.88742,107.32165,35.18,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,J4ULWIdlylQAVNt7eMzmS,2023-01-22 17:22:30,17:22:30,1042.0,17.0,22.0,11.83688,107.27339,26.54,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,hoPCKLvrXJjJwZHT2fKsw,2023-01-22 17:36:00,17:36:00,1056.0,17.0,36.0,11.79438,107.19719,47.66,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,S3WvL2X_82b2hfaEKJzlb,2023-01-22 17:49:30,17:49:30,1069.0,17.0,49.0,11.73478,107.14746,42.47,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,vxs8pMYvnqXdNHR6uj2Zj,2023-01-22 18:03:00,18:03:00,1083.0,18.0,3.0,11.69556,107.08901,31.45,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,Op3nDIcUpxcH5wRXqr0wy,2023-01-22 18:16:30,18:16:30,1096.0,18.0,16.0,11.64351,107.04603,55.62,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,9wAOpZnVhB7PzXXNJtgDI,2023-01-22 18:30:00,18:30:00,1110.0,18.0,30.0,11.6003,106.99513,28.7,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,RV8wnzZ0G7zJzTE1ZQCq9,2023-01-22 18:43:30,18:43:30,1123.0,18.0,43.0,11.5492,106.92901,57.35,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,bOVTnGD52FG538UVng-a0,2023-01-22 18:57:00,18:57:00,1137.0,18.0,57.0,11.48916,106.88497,65.88,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,OEyMa2jFqWO7IuNnGBTra,2023-01-22 19:10:30,19:10:30,1150.0,19.0,10.0,11.40109,106.83895,21.5,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,5eAlKEX1UqvUK3k5F6grH,2023-01-22 19:24:00,19:24:00,1164.0,19.0,24.0,11.32868,106.81945,34.7,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,JgTWb8J3wXzrOxo-P7cOW,2023-01-22 19:37:30,19:37:30,1177.0,19.0,37.0,11.26433,106.76983,59.72,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,Nr6zy1UEIqUajjFRZ4xo9,2023-01-22 19:51:00,19:51:00,1191.0,19.0,51.0,11.16775,106.73462,56.78,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,f9MUqVGeJx84sahjhwbsh,2023-01-22 20:04:30,20:04:30,1204.0,20.0,4.0,11.06752,106.78282,62.79,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,se9hcVahC-b2E-IYLdzvl,2023-01-22 20:18:00,20:18:00,1218.0,20.0,18.0,10.99007,106.77192,41.06,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,0y6yw1PMsyWfhkTEUikNa,2023-01-22 20:31:30,20:31:30,1231.0,20.0,31.0,10.93935,106.80681,57.04,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,2eb0M54TDEzheDsi8W7zc,2023-01-22 20:45:00,20:45:00,1245.0,20.0,45.0,10.8618,106.91927,29.84,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,rWboTZR6oi2DPF8Jpw-AN,2023-01-22 20:58:30,20:58:30,1258.0,20.0,58.0,10.90111,106.85004,47.12,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,RnpARj3ra-1GrXnZhXc1t,2023-01-22 21:12:00,21:12:00,1272.0,21.0,12.0,10.77847,106.95701,26.37,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,Ob0z11hHVKN3m7TNmipn1,2023-01-22 21:25:30,21:25:30,1285.0,21.0,25.0,10.69547,107.0148,42.09,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,zAZqJ8ZMd55NfSgu1ETLC,2023-01-22 21:39:00,21:39:00,1299.0,21.0,39.0,10.5968,107.05524,24.85,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,dziNLMbiB_0q3gXZQI-_o,2023-01-22 21:52:30,21:52:30,1312.0,21.0,52.0,10.52441,107.08377,50.69,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,PTQvHPfNAb7IMHo8x0CaN,2023-01-22 22:06:00,22:06:00,1326.0,22.0,6.0,10.4891,107.15876,50.65,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,Sse4NnuylpZ99qgrVuR_5,2023-01-22 22:19:30,22:19:30,1339.0,22.0,19.0,10.43143,107.15827,46.62,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,6ztUy6iomEjWhykn15Jxg,2023-01-22 22:33:00,22:33:00,1353.0,22.0,33.0,10.39718,107.11183,28.68,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,False,False,PiX_jx3HNYCOViNIHaWX5,2023-01-22 22:46:30,22:46:30,1366.0,22.0,46.0,10.3896,107.0845,0.0,5.6,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,7agtSR4pQtl7mUAmSZ9vL,2023-01-23 14:00:00,14:00:00,840.0,14.0,0.0,12.67214,108.06884,0.0,5.5,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,RoWHUp9_lbePJbvwmUDJN,2023-01-23 14:13:30,14:13:30,853.0,14.0,13.0,12.65841,108.03907,48.63,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,abYR_MHNmZx5Xyzkqdvmq,2023-01-23 14:27:00,14:27:00,867.0,14.0,27.0,12.61997,107.95092,40.95,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,moWNIhZ4IDrrlW-4NhXb-,2023-01-23 14:40:30,14:40:30,880.0,14.0,40.0,12.58494,107.87112,39.97,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,SWOrSz8fbFxSi6fNQEvPB,2023-01-23 14:54:00,14:54:00,894.0,14.0,54.0,12.54409,107.79773,38.94,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,rmrCWyxMlfHX6isz3kHqG,2023-01-23 15:07:30,15:07:30,907.0,15.0,7.0,12.49071,107.72369,27.46,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,_cr4biXT7LKris9_Viq9R,2023-01-23 15:21:00,15:21:00,921.0,15.0,21.0,12.44323,107.63695,39.97,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,z96Gf4rdeq8etlJIEGIWC,2023-01-23 15:34:30,15:34:30,934.0,15.0,34.0,12.35233,107.56961,48.84,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,JiBHdAdZe3FZp1lx78YUF,2023-01-23 15:48:00,15:48:00,948.0,15.0,48.0,12.28166,107.45917,20.1,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,4RE-erDRN9wnGDgGvozK3,2023-01-23 16:01:30,16:01:30,961.0,16.0,1.0,12.20514,107.45171,55.87,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,b-4zSxBe3lFokSBjj4-le,2023-01-23 16:15:00,16:15:00,975.0,16.0,15.0,12.1149,107.47546,61.98,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,4GhF4l5AaZhp7Xkioi5oR,2023-01-23 16:28:30,16:28:30,988.0,16.0,28.0,12.02528,107.49632,45.88,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,4Rn_bByQm9o4fCB2A4XZa,2023-01-23 16:42:00,16:42:00,1002.0,16.0,42.0,11.94758,107.46025,31.9,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,hqnna1TzlObXClCVMFbNq,2023-01-23 16:55:30,16:55:30,1015.0,16.0,55.0,11.91176,107.38349,54.33,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,zgToe3ZIl8wjCu51YCZzt,2023-01-23 17:09:00,17:09:00,1029.0,17.0,9.0,11.88742,107.32165,22.14,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,JjtDUnZ4G_pHMbWXuIl8x,2023-01-23 17:22:30,17:22:30,1042.0,17.0,22.0,11.83688,107.27339,28.14,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,tPCfqMcxltLj2uWigHfpC,2023-01-23 17:36:00,17:36:00,1056.0,17.0,36.0,11.79438,107.19719,66.77,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,NNzB8ppelx2ivvWTi_epp,2023-01-23 17:49:30,17:49:30,1069.0,17.0,49.0,11.73478,107.14746,68.73,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,f5xliLy_h6lL62_GJnhja,2023-01-23 18:03:00,18:03:00,1083.0,18.0,3.0,11.69556,107.08901,60.52,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,IGNBmAXPTivwW2LAknriK,2023-01-23 18:16:30,18:16:30,1096.0,18.0,16.0,11.64351,107.04603,62.52,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,kNGjppSTHZMZdPGQ8klh-,2023-01-23 18:30:00,18:30:00,1110.0,18.0,30.0,11.6003,106.99513,45.87,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,RZCLZ6GmqLv8c-G-LutXe,2023-01-23 18:43:30,18:43:30,1123.0,18.0,43.0,11.5492,106.92901,28.12,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,mCfTMW-z1O4nHM-l2PTY8,2023-01-23 18:57:00,18:57:00,1137.0,18.0,57.0,11.48916,106.88497,44.21,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,vANoKl3YSVR81Q84Ziq7i,2023-01-23 19:10:30,19:10:30,1150.0,19.0,10.0,11.40109,106.83895,58.52,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,bs-NcvJKT6ffCHhzfUG6v,2023-01-23 19:24:00,19:24:00,1164.0,19.0,24.0,11.32868,106.81945,21.8,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,4GIwG4AhiWsDjSPlGX1F3,2023-01-23 19:37:30,19:37:30,1177.0,19.0,37.0,11.26433,106.76983,37.01,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,VCy8BASh9ex5TSATikvmr,2023-01-23 19:51:00,19:51:00,1191.0,19.0,51.0,11.16775,106.73462,23.9,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,iuBw9y0xkBBMzZXyMUbP-,2023-01-23 20:04:30,20:04:30,1204.0,20.0,4.0,11.06752,106.78282,62.84,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,cMu32Es_5Byv6O90cmGre,2023-01-23 20:18:00,20:18:00,1218.0,20.0,18.0,10.99007,106.77192,31.61,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,MKda3hAw4fV5lF76-98UM,2023-01-23 20:31:30,20:31:30,1231.0,20.0,31.0,10.93935,106.80681,36.75,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,pXuYSFJ2ZPbnKjHrSoINc,2023-01-23 20:45:00,20:45:00,1245.0,20.0,45.0,10.8618,106.91927,57.15,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,80HcsQj713UmNgTUdRTxN,2023-01-23 20:58:30,20:58:30,1258.0,20.0,58.0,10.90111,106.85004,22.97,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,fNjJpeeZo1KFzkT7AIhl8,2023-01-23 21:12:00,21:12:00,1272.0,21.0,12.0,10.77847,106.95701,59.08,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,9T6S4duvFpN-YQxUzEukQ,2023-01-23 21:25:30,21:25:30,1285.0,21.0,25.0,10.69547,107.0148,43.02,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,0CkabywkRZoJZs6Ivj-Ib,2023-01-23 21:39:00,21:39:00,1299.0,21.0,39.0,10.5968,107.05524,50.19,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,HuYSsZ_JVs2nlHpxSBUDU,2023-01-23 21:52:30,21:52:30,1312.0,21.0,52.0,10.52441,107.08377,65.25,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,False,False,zfLubsVGvHMYkrPGUL3_X,2023-01-23 22:06:00,22:06:00,1326.0,22.0,6.0,10.4891,107.15876,31.71,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
